1879,1876
1878,1881
1879,1883
1879,1887
1879,1887
1879,1891
1879,1895
1879,1898
1878,1899
1879,1901
1879,1903
1879,1909
1879,1910
1879,1914
1878,1916
1879,1918
1879,1920
1879,1923
1879,1928
1879,1932
1879,1933
1879,1935
1879,1937
1879,1939
1879,1943
1879,1946
1879,1949
1879,1952
1878,1954
1879,1954
1879,1958
1879,1961
1879,1965
1879,1967
1879,1969
1879,1972
1879,1973
1879,1977
1879,1980
1879,1983
1878,1985
1878,1988
1879,1990
1879,1991
1879,1994
1878,1999
1879,2001
1879,2005
1878,2006
1879,2007
1879,2010
1879,2014
1879,2018
1879,2020
1879,2022
1879,2024
1879,2026
1879,2028
1879,2033
1879,2036
1879,2038
1879,2039
1879,2040
1880,2043
1881,2047
1881,2051
1880,2053
1881,2058
1881,2058
1881,2057
1883,2063
1884,2064
1885,2066
1885,2069
1886,2071
1886,2073
1889,2076
1892,2076
1893,2079
1894,2081
1897,2083
1900,2085
1900,2082
1904,2084
1909,2089
1914,2091
1916,2091
1920,2092
1923,2090
1927,2093
1933,2093
1938,2096
1942,2096
1949,2096
1953,2096
1957,2096
1962,2097
1968,2099
1973,2099
1979,2102
1983,2099
1995,2096
1995,2095
2004,2101
2014,2096
2005,2098
2009,2108
2019,2100
2025,2106
2032,2105
2046,2101
2057,2111
2054,2106
2067,2107
2071,2095
2077,2111
2069,2101
2081,2096
2099,2112
2089,2106
2094,2096
2110,2110
2114,2111
2130,2103
2138,2100
2127,2106
2144,2104
2138,2112
2141,2114
2167,2113
2173,2106
2180,2098
2177,2099
2191,2112
2193,2096
2203,2102
2200,2105
2197,2111
2208,2113
2230,2109
2219,2104
2232,2098
2243,2095
2253,2111
2247,2103
2266,2101
2263,2104
2259,2105
2284,2111
2291,2106
2296,2101
2301,2094
2290,2104
2298,2096
2308,2091
2328,2096
2336,2098
2344,2090
2350,2089
2338,2096
2341,2114
2354,2116
2358,2106
2348,2113
2370,2099
2360,2112
2363,2106
2374,2095
2372,2096
2384,2107
2395,2097
2393,2116
2395,2114
2416,2096
2415,2115
2414,2096
2415,2097
2421,2097
2429,2096
2431,2107
2446,2099
2443,2111
2451,2112
2458,2116
2473,2111
2477,2105
2485,2089
2475,2100
2490,2114
2484,2110
2498,2110
2505,2109
1879,1831
1879,1827
1879,1824
1879,1818
1879,1816
1879,1815
1879,1812
1879,1809
1879,1806
1879,1803
1879,1799
1879,1798
1879,1796
1879,1793
1879,1790
1879,1787
1879,1785
1879,1780
1879,1780
1879,1777
1879,1773
1879,1771
1879,1767
1879,1763
1879,1762
1879,1759
1879,1757
1879,1753
1879,1753
1879,1747
1879,1743
1879,1741
1879,1740
1879,1737
1879,1735
1879,1731
1879,1726
1879,1724
1879,1722
1879,1720
1879,1717
1878,1714
1879,1710
1879,1709
1879,1706
1879,1703
1879,1700
1879,1697
1879,1696
1879,1689
1879,1688
1879,1686
1879,1683
1879,1680
1879,1678
1879,1673
1879,1671
1879,1668
1879,1666
1879,1665
1879,1660
1878,1658
1879,1653
1879,1650
1879,1649
1879,1647
1879,1644
1879,1641
1879,1637
1879,1633
1879,1631
1879,1629
1879,1627
1879,1624
1878,1620
1879,1616
1879,1612
1879,1611
1879,1609
1879,1606
1879,1604
1879,1600
1879,1596
1879,1594
1879,1591
1879,1589
1879,1586
1879,1583
1879,1579
1879,1575
1879,1574
1879,1572
1879,1568
1879,1565
1879,1561
1879,1558
1879,1555
1879,1553
1879,1550
1879,1547
1879,1543
1879,1539
1879,1536
1879,1534
1879,1532
1879,1529
1879,1526
1878,1523
1879,1517
1879,1515
1879,1514
1879,1512
1879,1508
1879,1505
