1901,1856
1901,1837
1901,1821
1900,1805
1900,1787
1900,1770
1900,1754
1899,1739
1899,1723
1899,1706
1898,1689
1897,1674
1898,1655
1898,1640
1897,1624
1897,1607
1896,1591
1896,1574
1896,1558
1895,1542
1896,1525
1895,1510
1895,1494
1894,1478
1894,1462
1894,1446
1893,1430
1893,1413
1893,1397
1892,1381
1892,1365
1892,1349
1892,1333
1891,1317
1890,1299
1891,1282
1890,1266
1890,1250
1890,1233
1889,1216
1889,1200
1888,1183
1888,1165
1889,1150
1888,1133
1888,1116
1887,1099
1887,1083
1886,1066
1886,1049
1886,1033
1885,1018
1885,1001
1885,985
1885,970
1884,953
1884,937
1883,921
1883,905
1882,888
1882,872
1882,857
1882,841
1881,824
1881,808
1881,793
1881,774
1880,759
1880,742
1880,727
1880,708
1879,693
1879,677
1879,660
1878,642
1878,627
1878,610
1877,595
1878,582
1878,573
1877,573
1878,572
1877,572
1877,572
1878,572
1878,572
1878,572
1877,572
1878,572
1878,572
1878,572
1877,572
1878,572
1878,572
1877,572
1878,572
1878,572
1878,571
1878,572
1877,572
1878,572
1877,572
1878,572
1878,571
1878,572
1877,572
1878,572
1878,572
1878,571
1877,571
1877,571
1878,572
1878,572
1902,1883
1902,1895
1903,1912
1903,1929
1903,1944
1904,1961
1904,1977
1904,1993
1904,2008
1905,2026
1905,2043
1905,2061
1906,2076
1906,2091
1906,2108
1907,2124
1907,2141
1907,2158
1907,2176
1907,2193
1908,2208
1908,2224
1908,2240
1909,2256
1909,2273
1910,2291
1910,2308
1910,2326
1910,2340
1911,2357
1911,2373
1912,2389
1912,2405
1912,2421
1912,2437
1912,2454
1913,2469
1913,2484
1913,2499
1914,2516
1914,2532
1914,2548
1914,2563
1914,2581
1915,2596
1915,2610
1915,2626
1916,2643
1916,2660
1917,2676
1917,2693
1917,2711
1917,2726
1918,2742
1918,2759
1918,2776
1918,2793
1918,2810
1919,2827
1919,2844
1919,2859
1920,2875
1921,2892
1921,2908
1921,2924
1921,2940
1922,2956
1922,2972
1922,2988
1923,3003
1923,3019
1923,3035
1923,3051
1923,3067
1924,3083
1923,3099
1924,3114
1924,3130
1925,3147
1925,3163
1925,3179
1926,3195
1926,3211
1927,3225
1927,3241
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1926,3256
1928,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3255
1926,3255
1927,3256
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1928,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1926,3255
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1926,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1926,3255
1927,3255
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1927,3256
1927,3254
1927,3255
1928,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1926,3255
1927,3255
1928,3255
1927,3256
1927,3256
1927,3255
1927,3256
1927,3255
1926,3255
1927,3255
1928,3256
1927,3256
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1928,3256
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3255
1928,3255
1927,3255
1927,3255
1927,3256
1927,3256
1926,3255
1927,3255
1927,3256
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1928,3256
1927,3256
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1928,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1927,3256
1926,3255
1927,3255
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3255
1926,3255
1927,3256
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1926,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1926,3255
1928,3256
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3255
1927,3254
1927,3256
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3255
1926,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3256
1927,3256
1927,3255
1927,3254
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1926,3255
1927,3255
1927,3256
1927,3256
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3256
1927,3255
1927,3256
1927,3255
1927,3256
1927,3255
1926,3255
1927,3256
1928,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1928,3255
1928,3255
1927,3256
1927,3255
1927,3256
1927,3255
1926,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3254
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1926,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3256
1926,3255
1927,3255
1927,3256
1927,3256
1927,3256
1927,3255
1927,3256
1927,3256
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1926,3255
1927,3255
1928,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1926,3254
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3256
1927,3256
1927,3256
1927,3255
1927,3255
1927,3255
1926,3255
1927,3255
1927,3255
1928,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3254
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
1927,3255
1926,3255
1927,3255
1927,3256
1927,3255
1927,3255
1927,3255
1927,3255
