1901,1855
1901,1836
1901,1820
1901,1804
1900,1788
1900,1771
1900,1755
1900,1739
1900,1721
1900,1704
1899,1688
1899,1673
1899,1656
1899,1639
1899,1623
1898,1607
1898,1590
1898,1574
1898,1557
1897,1542
1897,1526
1897,1509
1897,1494
1896,1477
1897,1462
1896,1445
1896,1430
1895,1413
1895,1397
1896,1381
1895,1365
1894,1348
1895,1333
1895,1316
1894,1299
1894,1282
1893,1266
1894,1249
1894,1232
1892,1215
1893,1199
1893,1182
1892,1164
1892,1149
1892,1132
1892,1115
1891,1099
1891,1081
1891,1066
1891,1049
1891,1033
1890,1016
1890,1001
1890,984
1890,968
1890,952
1889,935
1889,919
1889,904
1888,888
1888,871
1888,855
1888,839
1888,822
1888,807
1887,790
1887,774
1887,755
1886,741
1887,724
1886,707
1885,690
1886,674
1885,658
1886,641
1884,624
1885,608
1885,592
1885,578
1885,563
1885,549
1885,542
1885,540
1885,540
1885,540
1885,540
1884,539
1885,539
1885,539
1885,539
1885,538
1885,538
1885,538
1885,538
1885,538
1885,537
1885,538
1885,537
1885,537
1885,537
1885,537
1884,536
1885,537
1885,537
1885,537
1884,537
1885,536
1885,537
1885,536
1885,536
1885,536
1885,537
1885,536
1902,1882
1902,1896
1903,1912
1903,1930
1903,1945
1903,1961
1903,1976
1904,1992
1904,2010
1904,2027
1904,2045
1904,2061
1905,2076
1905,2092
1904,2109
1905,2123
1906,2142
1906,2159
1905,2175
1906,2192
1906,2208
1907,2225
1907,2240
1907,2256
1908,2275
1907,2292
1908,2308
1908,2326
1908,2341
1908,2358
1909,2373
1909,2390
1909,2406
1909,2422
1909,2438
1909,2456
1910,2469
1909,2485
1910,2500
1911,2517
1911,2532
1911,2549
1911,2565
1911,2581
1911,2597
1911,2611
1912,2626
1913,2645
1912,2661
1913,2678
1913,2694
1913,2711
1913,2728
1913,2743
1914,2759
1914,2777
1914,2795
1914,2811
1915,2828
1915,2845
1915,2862
1915,2877
1915,2893
1916,2910
1916,2927
1916,2943
1916,2958
1916,2974
1916,2992
